fecha	producto_id	cantidad	precio_unitario
2026-06-06	187	2.479	5.45
2026-06-06	41	6.454	1.85
2026-06-06	134	0.652	14.75
2026-06-06	56	3	3.49
2026-06-06	198	8.655	1.19
2026-06-06	101	1.197	3
2026-06-06	149	0.517	4.99
2026-06-06	114	1.498	4.5
2026-06-06	193	2	2.5
2026-06-06	199	1.589	2.19
2026-06-06	144	0.494	5.39
2026-06-06	55	2	2.99
2026-06-06	50	1	3
2026-06-06	190	2	3.15
2026-06-06	16	1.92	1.25
2026-06-06	153	1	1.99
2026-06-06	33	5.843	1.59
2026-06-06	47	0.407	3
2026-06-06	72	5	0.95
2026-06-06	227	1	1.69
2026-06-06	95	1.841	2.39
2026-06-06	211	1	1.15
2026-06-06	189	2	3.15
2026-06-06	18	7.304	1.35
2026-06-06	40	1	1.99
2026-06-06	70	1	1.49
2026-06-06	73	3	1.49
2026-06-06	95	4.795	2.39
2026-06-06	226	1	1.35
2026-06-06	195	3	2.25
2026-06-06	94	0.723	2.85
2026-06-06	158	1	2.29
2026-06-06	43	5.592	1.79
2026-06-06	42	6.122	1.39
2026-06-06	83	3.678	2.39
2026-06-06	69	6	1.25
2026-06-06	194	1.607	2.75
2026-06-06	124	8.768	1.55
2026-06-06	111	3.72	1.75
2026-06-06	89	7.911	0.79
2026-06-06	92	7.056	0.89
2026-06-06	101	3.407	3
2026-06-06	4	4	1.05
2026-06-06	100	0.58	2.69
2026-06-06	21	1	0.99
2026-06-06	196	3	3.15
2026-06-06	50	1	3
2026-06-06	81	3	1.25
2026-06-06	49	1	3
2026-06-06	105	1.154	1.75
2026-06-06	57	1	1.35
2026-06-06	209	1	1.19
2026-06-06	93	4	3
2026-06-06	52	7.707	0.99
2026-06-06	196	1	3.15
2026-06-06	77	1	2.35
2026-06-06	46	0.457	3
2026-06-06	91	13.826	0.69
2026-06-06	194	1.44	2.75
2026-06-06	248	0.012	10.95
2026-06-06	124	2.942	1.55
2026-06-06	94	4.014	2.85
2026-06-06	28	1	2.85
2026-06-06	214	1	2.79
2026-06-06	54	1	2.59
2026-06-06	52	5.545	0.99
2026-06-06	127	2	2.49
2026-06-06	23	1	1.25
2026-06-06	158	1	2.29
2026-06-06	52	6.081	0.99
2026-06-06	195	2	2.25
2026-06-06	146	0.409	14.39
2026-06-06	165	2.428	5
2026-06-06	140	0.414	12.95
2026-06-06	75	4	1.59
2026-06-06	27	1	2.59
2026-06-06	77	1	2.35
2026-06-06	130	1	1.89
2026-06-06	27	1	2.59
2026-06-06	59	0.13	4
2026-06-06	196	1	3.15
2026-06-06	140	0.156	12.95
2026-06-06	101	2.69	3
2026-06-06	139	0.371	14.95
2026-06-06	148	0.289	5.99
2026-06-06	127	4	2.49
2026-06-06	138	1.292	4.59
2026-06-06	42	2.698	1.39
2026-06-06	199	2.53	2.19
2026-06-06	48	1	1.99
2026-06-06	87	2	1.39
2026-06-06	121	8.512	1.29
2026-06-06	125	1	2.35
2026-06-06	165	1.042	5
2026-06-06	79	3	1.55
2026-06-06	137	0.276	18.75
2026-06-06	201	1.01	1.95
2026-06-06	38	3.772	1.89
2026-06-06	195	1	2.25
2026-06-06	113	0.031	4.25
2026-06-06	218	4	1.39
2026-06-06	195	1	2.25
2026-06-06	125	4	2.35
2026-06-06	91	15.899	0.69
2026-06-06	39	0.997	3.99
2026-06-06	185	1	1.99
2026-06-06	138	0.608	4.59
2026-06-06	219	1	0.99
2026-06-06	38	1.767	1.89
2026-06-06	88	2.438	2.19
2026-06-06	146	0.285	14.39
2026-06-06	55	1	2.99
2026-06-06	41	1.314	1.85
2026-06-06	12	4.253	2.25
2026-06-06	189	1	3.15
2026-06-06	197	3.164	2.25
2026-06-06	109	0.699	2.59
2026-06-06	43	3.559	1.79
2026-06-06	28	2	2.85
2026-06-06	194	4.593	2.75
2026-06-06	121	8.76	1.29
2026-06-06	9	4	0.85
2026-06-06	78	10	1.09
2026-06-06	94	2.053	2.85
2026-06-06	30	2	1.89
2026-06-06	89	7.443	0.79
2026-06-06	68	1	1.99
2026-06-06	187	0.492	5.45
2026-06-06	71	1	1.99
2026-06-06	121	4.349	1.29
2026-06-06	18	6.333	1.35
2026-06-06	85	1	1.49
2026-06-06	178	0.842	3.29
2026-06-06	190	1	3.15
2026-06-06	106	1.332	1.99
2026-06-06	82	2	0.99
2026-06-06	54	2	2.59
2026-06-06	118	0.233	4
2026-06-06	93	4	3
2026-06-06	194	1.469	2.75
2026-06-06	44	6.011	1.75
2026-06-06	89	4.57	0.79
2026-06-06	121	4.016	1.29
2026-06-06	114	3.164	4.5
2026-06-06	135	0.558	12.95
2026-06-06	97	0.343	1.75
2026-06-06	96	1.512	2.5
2026-06-06	112	2.842	2.59
2026-06-06	250	0.393	2.39
2026-06-06	166	5	2.45
2026-06-06	121	11.457	1.29
2026-06-06	44	2.691	1.75
2026-06-06	65	1	1.45
2026-06-06	209	1	1.19
2026-06-06	213	1	2.85
2026-06-06	124	0.858	1.55
2026-06-06	56	2	3.49
2026-06-06	108	0.285	2.35
2026-06-06	76	2	0.79
2026-06-06	69	1	1.25
2026-06-06	71	1	1.99
2026-06-06	136	0.351	12.95
2026-06-06	54	1	2.59
2026-06-06	92	2.135	0.89
2026-06-06	105	1.28	1.75
2026-06-06	122	0.084	2.99
2026-06-06	187	0.811	5.45
2026-06-06	138	0.599	4.59
2026-06-06	89	18.861	0.79
2026-06-06	26	0.395	1.19
2026-06-06	44	6.411	1.75
2026-06-06	76	12	0.79
2026-06-06	31	0.641	5.69
2026-06-06	106	1.256	1.99
2026-06-06	24	1.714	1.19
2026-06-06	84	5	1.59
2026-06-06	84	3	1.59
2026-06-06	8	1	2.25
2026-06-06	198	1.538	1.19
2026-06-06	211	3	1.15
2026-06-06	207	1	1.29
2026-06-06	145	0.236	22.95
2026-06-06	195	1	2.25
2026-06-06	69	2	1.25
2026-06-06	140	0.06	12.95
2026-06-06	121	3.86	1.29
2026-06-06	190	1	3.15
2026-06-06	154	1	1.99
2026-06-06	185	1	1.99
2026-06-06	226	1	1.35
2026-06-06	82	5	0.99
2026-06-06	194	1.52	2.75
2026-06-06	102	0.354	1.75
2026-06-06	106	5.497	1.99
2026-06-06	76	7	0.79
2026-06-06	33	1.61	1.59
2026-06-06	167	3	1.59
2026-06-06	66	1	1.59
2026-06-06	193	4	2.5
2026-06-06	190	1	3.15
2026-06-06	68	1	1.99
2026-06-06	134	0.126	14.75
2026-06-06	117	0.756	2.5
2026-06-06	124	3.574	1.55
2026-06-06	166	2	2.45
2026-06-06	99	1.826	2.99
2026-06-06	142	0.494	6.95
2026-06-06	93	1	3
2026-06-06	11	3.425	3.95
2026-06-06	66	3	1.59
2026-06-06	208	4	0.95
2026-06-06	43	4.888	1.79
2026-06-06	53	1	2.59
2026-06-08	154	1	1.99
2026-06-08	130	3	1.89
2026-06-08	43	4.056	1.79
2026-06-08	140	0.181	12.95
2026-06-08	250	0.234	2.39
2026-06-08	23	1	1.25
2026-06-08	59	0.078	4
2026-06-08	89	2.101	0.79
2026-06-08	38	5.026	1.89
2026-06-08	8	1	2.25
2026-06-08	197	2.507	2.25
2026-06-08	138	1.481	4.59
2026-06-08	125	3	2.35
2026-06-08	54	2	2.59
2026-06-08	194	0.225	2.75
2026-06-08	75	3	1.59
2026-06-08	158	1	2.29
2026-06-08	93	2	3
2026-06-08	121	0.698	1.29
2026-06-08	195	1	2.25
2026-06-08	218	1	1.39
2026-06-08	149	0.307	4.99
2026-06-08	199	2.443	2.19
2026-06-08	76	7	0.79
2026-06-08	71	1	1.99
2026-06-08	52	11.768	0.99
2026-06-08	227	1	1.69
2026-06-08	187	0.549	5.45
2026-06-08	78	2	1.09
2026-06-08	166	3	2.45
2026-06-08	145	0.14	22.95
2026-06-08	11	1.306	3.95
2026-06-08	40	1	1.99
2026-06-08	194	0.76	2.75
2026-06-08	189	1	3.15
2026-06-08	58	1.165	2.49
2026-06-08	92	4.91	0.89
2026-06-08	121	10.868	1.29
2026-06-08	114	2.876	4.5
2026-06-08	198	1.42	1.19
2026-06-08	167	2	1.59
2026-06-08	148	0.172	5.99
2026-06-08	178	0.498	3.29
2026-06-08	30	3	1.89
2026-06-08	28	1	2.85
2026-06-08	89	17.899	0.79
2026-06-08	207	1	1.29
2026-06-08	189	2	3.15
2026-06-08	97	0.2	1.75
2026-06-08	146	0.565	14.39
2026-06-08	127	1	2.49
2026-06-08	96	0.896	2.5
2026-06-08	226	1	1.35
2026-06-08	65	2	1.45
2026-06-08	93	1	3
2026-06-08	52	4.949	0.99
2026-06-08	113	0.019	4.25
2026-06-08	209	1	1.19
2026-06-08	135	0.331	12.95
2026-06-08	109	0.413	2.59
2026-06-08	95	2.314	2.39
2026-06-08	122	0.05	2.99
2026-06-08	136	0.208	12.95
2026-06-08	101	2.99	3
2026-06-08	146	0.203	14.39
2026-06-08	193	1	2.5
2026-06-08	185	2	1.99
2026-06-08	23	2	1.25
2026-06-08	219	2	0.99
2026-06-08	43	4.128	1.79
2026-06-08	197	2.289	2.25
2026-06-08	93	1	3
2026-06-08	33	1.057	1.59
2026-06-08	82	4	0.99
2026-06-08	190	2	3.15
2026-06-08	134	0.461	14.75
2026-06-08	44	0.726	1.75
2026-06-08	24	1.017	1.19
2026-06-08	214	1	2.79
2026-06-08	83	2.18	2.39
2026-06-08	117	0.448	2.5
2026-06-08	137	0.332	18.75
2026-06-08	77	1	2.35
2026-06-08	121	2.969	1.29
2026-06-08	18	4.919	1.35
2026-06-08	208	2	0.95
2026-06-08	166	1	2.45
2026-06-08	121	7.031	1.29
2026-06-08	95	1.715	2.39
2026-06-08	48	1	1.99
2026-06-08	194	2.785	2.75
2026-06-08	226	1	1.35
2026-06-08	12	1.196	2.25
2026-06-08	144	0.291	5.39
2026-06-08	190	1	3.15
2026-06-08	27	1	2.59
2026-06-08	118	0.138	4
2026-06-08	11	0.648	3.95
2026-06-08	99	1.08	2.99
2026-06-08	88	1.447	2.19
2026-06-08	39	0.429	3.99
2026-06-08	57	1	1.35
2026-06-08	71	1	1.99
2026-06-08	195	4	2.25
2026-06-08	91	2.319	0.69
2026-06-08	72	3	0.95
2026-06-08	103	1.078	2.19
2026-06-08	155	1	0.85
2026-06-08	79	2	1.55
2026-06-08	21	1	0.99
2026-06-08	102	0.211	1.75
2026-06-08	33	3.358	1.59
2026-06-08	89	2.987	0.79
2026-06-08	76	5	0.79
2026-06-08	158	1	2.29
2026-06-08	112	1.683	2.59
2026-06-08	114	0.487	4.5
2026-06-08	55	1	2.99
2026-06-08	140	0.192	12.95
2026-06-08	165	1.256	5
2026-06-08	79	2	1.55
2026-06-08	106	3.764	1.99
2026-06-08	211	2	1.15
2026-06-08	12	1.391	2.25
2026-06-08	28	4	2.85
2026-06-08	108	0.17	2.35
2026-06-08	40	1	1.99
2026-06-08	70	2	1.49
2026-06-08	61	1	1.89
2026-06-08	46	0.27	3
2026-06-08	49	1	3
2026-06-08	193	3	2.5
2026-06-08	201	0.6	1.95
2026-06-08	196	1	3.15
2026-06-08	42	4.777	1.39
2026-06-08	142	0.292	6.95
2026-06-08	106	1.03	1.99
2026-06-08	53	1	2.59
2026-06-08	9	2	0.85
2026-06-08	114	2.264	4.5
2026-06-08	213	2	2.85
2026-06-08	218	3	1.39
2026-06-08	94	2.684	2.85
2026-06-08	209	1	1.19
2026-06-08	190	1	3.15
2026-06-08	27	1	2.59
2026-06-08	224	1	0.99
2026-06-08	73	2	1.49
2026-06-08	16	1.136	1.25
2026-06-08	81	4	1.25
2026-06-08	196	1	3.15
2026-06-08	165	0.802	5
2026-06-08	141	0.127	11.89
2026-06-08	47	0.24	3
2026-06-08	26	0.235	1.19
2026-06-08	248	0.007	10.95
2026-06-08	85	1	1.49
2026-06-08	194	2.531	2.75
2026-06-08	124	7.568	1.55
2026-06-08	94	1.34	2.85
2026-06-08	87	3	1.39
2026-06-08	4	4	1.05
2026-06-08	98	0.891	2.3
2026-06-08	84	5	1.59
2026-06-08	93	4	3
2026-06-08	41	4.605	1.85
2026-06-08	101	1.33	3
2026-06-08	107	2.251	1.99
2026-06-08	111	2.206	1.75
2026-06-08	124	2	1.55
2026-06-08	187	1.692	5.45
2026-06-08	91	15.29	0.69
2026-06-08	31	0.38	5.69
2026-06-08	127	3	2.49
2026-06-08	100	0.342	2.69
2026-06-08	153	1	1.99
2026-06-08	162	1	1.19
2026-06-08	139	0.175	14.95
2026-06-08	74	1	2.35
2026-06-08	93	1	3
2026-06-08	139	0.044	14.95
2026-06-08	77	1	2.35
2026-06-08	44	8.229	1.75
2026-06-08	198	4.622	1.19
2026-06-08	69	5	1.25
2026-06-08	78	4	1.09
2026-06-08	35	1	1.35
2026-06-08	105	1.44	1.75
2026-06-08	121	2.853	1.29
2026-06-08	56	3	3.49
2026-06-08	66	2	1.59
2026-06-08	42	0.446	1.39
2026-06-08	18	3.163	1.35
2026-06-08	196	1	3.15
2026-06-08	167	1	1.59
2026-06-08	39	1.737	3.99
2026-06-08	50	1	3
2026-06-08	55	2	2.99
2026-06-08	68	1	1.99
2026-06-09	99	1.147	2.99
2026-06-09	114	0.691	4.5
2026-06-09	158	1	2.29
2026-06-09	83	1.05	2.39
2026-06-09	73	2	1.49
2026-06-09	227	1	1.69
2026-06-09	248	0.007	10.95
2026-06-09	11	0.795	3.95
2026-06-09	103	1.142	2.19
2026-06-09	124	2.981	1.55
2026-06-09	57	1	1.35
2026-06-09	43	1.788	1.79
2026-06-09	211	2	1.15
2026-06-09	88	1.251	2.19
2026-06-09	130	3	1.89
2026-06-09	30	3	1.89
2026-06-09	144	0.31	5.39
2026-06-09	162	1	1.19
2026-06-09	109	0.44	2.59
2026-06-09	26	0.252	1.19
2026-06-09	128	1	2.25
2026-06-09	198	6.412	1.19
2026-06-09	189	3	3.15
2026-06-09	50	1	3
2026-06-09	207	1	1.29
2026-06-09	58	1.237	2.49
2026-06-09	226	1	1.35
2026-06-09	89	13.924	0.79
2026-06-09	78	6	1.09
2026-06-09	48	1	1.99
2026-06-09	209	1	1.19
2026-06-09	52	14.949	0.99
2026-06-09	207	1	1.29
2026-06-09	93	1	3
2026-06-09	66	2	1.59
2026-06-09	193	2	2.5
2026-06-09	190	1	3.15
2026-06-09	84	4	1.59
2026-06-09	40	2	1.99
2026-06-09	28	3	2.85
2026-06-09	194	3.942	2.75
2026-06-09	57	1	1.35
2026-06-09	44	2.331	1.75
2026-06-09	154	1	1.99
2026-06-09	31	0.404	5.69
2026-06-09	102	0.223	1.75
2026-06-09	199	0.342	2.19
2026-06-09	12	2.751	2.25
2026-06-09	148	0.182	5.99
2026-06-09	33	1.792	1.59
2026-06-09	89	5.329	0.79
2026-06-09	47	0.257	3
2026-06-09	93	3	3
2026-06-09	190	4	3.15
2026-06-09	95	2.674	2.39
2026-06-09	167	3	1.59
2026-06-09	95	1.607	2.39
2026-06-09	77	1	2.35
2026-06-09	122	0.054	2.99
2026-06-09	92	5.775	0.89
2026-06-09	134	0.489	14.75
2026-06-09	229	1	1.89
2026-06-09	101	1.347	3
2026-06-09	146	0.461	14.39
2026-06-09	114	1.031	4.5
2026-06-09	127	1	2.49
2026-06-09	224	1	0.99
2026-06-09	250	0.247	2.39
2026-06-09	44	5.749	1.75
2026-06-09	72	3	0.95
2026-06-09	178	0.529	3.29
2026-06-09	23	3	1.25
2026-06-09	74	1	2.35
2026-06-09	87	3	1.39
2026-06-09	38	5.339	1.89
2026-06-09	121	3.302	1.29
2026-06-09	43	3.274	1.79
2026-06-09	127	3	2.49
2026-06-09	28	2	2.85
2026-06-09	8	1	2.25
2026-06-09	9	2	0.85
2026-06-09	55	1	2.99
2026-06-09	196	1	3.15
2026-06-09	93	3	3
2026-06-09	201	0.636	1.95
2026-06-09	93	2	3
2026-06-09	197	3.271	2.25
2026-06-09	39	2.301	3.99
2026-06-09	218	4	1.39
2026-06-09	17	1	1.69
2026-06-09	166	4	2.45
2026-06-09	194	0.647	2.75
2026-06-09	93	2	3
2026-06-09	84	1	1.59
2026-06-09	139	0.089	14.95
2026-06-09	108	0.179	2.35
2026-06-09	4	4	1.05
2026-06-09	16	1.208	1.25
2026-06-09	121	4.403	1.29
2026-06-09	153	1	1.99
2026-06-09	89	2.671	0.79
2026-06-09	71	1	1.99
2026-06-09	117	0.476	2.5
2026-06-09	91	11.348	0.69
2026-06-09	146	0.316	14.39
2026-06-09	145	0.149	22.95
2026-06-09	54	2	2.59
2026-06-09	142	0.311	6.95
2026-06-09	165	0.956	5
2026-06-09	165	1.23	5
2026-06-09	76	4	0.79
2026-06-09	197	1.262	2.25
2026-06-09	24	1.084	1.19
2026-06-09	135	0.351	12.95
2026-06-09	124	0.671	1.55
2026-06-09	55	2	2.99
2026-06-09	46	0.287	3
2026-06-09	97	0.217	1.75
2026-06-09	194	2.105	2.75
2026-06-09	75	3	1.59
2026-06-09	208	3	0.95
2026-06-09	199	2.251	2.19
2026-06-09	101	0.683	3
2026-06-09	137	0.353	18.75
2026-06-09	82	4	0.99
2026-06-09	149	0.325	4.99
2026-06-09	11	1.375	3.95
2026-06-09	98	0.943	2.3
2026-06-09	114	1.291	4.5
2026-06-09	214	1	2.79
2026-06-09	93	1	3
2026-06-09	27	1	2.59
2026-06-09	91	7.362	0.69
2026-06-09	65	2	1.45
2026-06-09	71	1	1.99
2026-06-09	70	2	1.49
2026-06-09	121	6.256	1.29
2026-06-09	94	0.895	2.85
2026-06-09	41	2.541	1.85
2026-06-09	140	0.397	12.95
2026-06-09	107	1.191	1.99
2026-06-09	81	3	1.25
2026-06-09	193	2	2.5
2026-06-09	53	1	2.59
2026-06-09	105	1.531	1.75
2026-06-09	138	1.575	4.59
2026-06-09	81	1	1.25
2026-06-09	43	3.777	1.79
2026-06-09	69	5	1.25
2026-06-09	213	2	2.85
2026-06-09	136	0.221	12.95
2026-06-09	59	0.083	4
2026-06-09	118	0.145	4
2026-06-09	121	8.876	1.29
2026-06-09	195	1	2.25
2026-06-09	89	2.494	0.79
2026-06-09	139	0.144	14.95
2026-06-09	197	0.564	2.25
2026-06-09	85	1	1.49
2026-06-09	21	1	0.99
2026-06-09	76	9	0.79
2026-06-09	121	3.109	1.29
2026-06-09	94	3.382	2.85
2026-06-09	111	2.343	1.75
2026-06-09	101	1.87	3
2026-06-09	61	1	1.89
2026-06-09	88	0.283	2.19
2026-06-09	100	0.364	2.69
2026-06-09	158	1	2.29
2026-06-09	216	1	2.79
2026-06-09	107	1.201	1.99
2026-06-09	124	6.51	1.55
2026-06-09	112	1.788	2.59
2026-06-09	196	2	3.15
2026-06-09	35	1	1.35
2026-06-09	56	3	3.49
2026-06-09	113	0.02	4.25
2026-06-09	195	4	2.25
2026-06-09	68	1	1.99
2026-06-09	114	2.964	4.5
2026-06-09	101	0.69	3
2026-06-09	52	2.808	0.99
2026-06-09	218	1	1.39
2026-06-09	18	8.593	1.35
2026-06-09	219	2	0.99
2026-06-09	49	1	3
2026-06-09	106	4.91	1.99
2026-06-09	83	1.264	2.39
2026-06-09	187	2.382	5.45
2026-06-09	42	5.554	1.39
2026-06-09	155	1	0.85
2026-06-09	41	2.351	1.85
2026-06-09	33	2.899	1.59
2026-06-09	125	3	2.35
2026-06-09	185	2	1.99
2026-06-09	27	1	2.59
2026-06-09	93	2	3
2026-06-09	96	0.844	2.5
2026-06-09	146	0.038	14.39
2026-06-09	48	1	1.99
2026-06-09	44	1.434	1.75
2026-06-09	141	0.135	11.89
2026-06-09	190	2	3.15
2026-06-09	79	4	1.55
2026-06-10	187	0.547	5.45
2026-06-10	199	2.521	2.19
2026-06-10	54	1	2.59
2026-06-10	207	1	1.29
2026-06-10	190	1	3.15
2026-06-10	70	2	1.49
2026-06-10	148	0.192	5.99
2026-06-10	114	0.727	4.5
2026-06-10	28	3	2.85
2026-06-10	23	3	1.25
2026-06-10	17	1	1.69
2026-06-10	53	1	2.59
2026-06-10	138	1.63	4.59
2026-06-10	31	0.429	5.69
2026-06-10	118	0.155	4
2026-06-10	56	1	3.49
2026-06-10	92	6.135	0.89
2026-06-10	112	1.896	2.59
2026-06-10	117	0.504	2.5
2026-06-10	81	2	1.25
2026-06-10	121	2.55	1.29
2026-06-10	194	1.909	2.75
2026-06-10	79	2	1.55
2026-06-10	187	1.974	5.45
2026-06-10	189	3	3.15
2026-06-10	4	4	1.05
2026-06-10	50	1	3
2026-06-10	40	2	1.99
2026-06-10	41	4.67	1.85
2026-06-10	48	1	1.99
2026-06-10	16	1.28	1.25
2026-06-10	121	1.806	1.29
2026-06-10	26	0.269	1.19
2026-06-10	49	1	3
2026-06-10	130	3	1.89
2026-06-10	135	0.208	12.95
2026-06-10	68	1	1.99
2026-06-10	77	1	2.35
2026-06-10	194	2.92	2.75
2026-06-10	71	1	1.99
2026-06-10	52	2.859	0.99
2026-06-10	65	2	1.45
2026-06-10	66	1	1.59
2026-06-10	87	1	1.39
2026-06-10	226	1	1.35
2026-06-10	201	0.672	1.95
2026-06-10	28	1	2.85
2026-06-10	106	5.392	1.99
2026-06-10	248	0.008	10.95
2026-06-10	72	3	0.95
2026-06-10	79	2	1.55
2026-06-10	70	1	1.49
2026-06-10	33	4.969	1.59
2026-06-10	93	3	3
2026-06-10	56	3	3.49
2026-06-10	43	4.777	1.79
2026-06-10	89	11.975	0.79
2026-06-10	122	0.057	2.99
2026-06-10	197	2.213	2.25
2026-06-10	54	2	2.59
2026-06-10	178	0.559	3.29
2026-06-10	105	1.623	1.75
2026-06-10	75	3	1.59
2026-06-10	18	9.096	1.35
2026-06-10	219	2	0.99
2026-06-10	193	4	2.5
2026-06-10	194	0.785	2.75
2026-06-10	166	1	2.45
2026-06-10	124	3.045	1.55
2026-06-10	93	3	3
2026-06-10	155	1	0.85
2026-06-10	196	3	3.15
2026-06-10	49	1	3
2026-06-10	103	1.21	2.19
2026-06-10	91	12.362	0.69
2026-06-10	46	0.303	3
2026-06-10	137	0.373	18.75
2026-06-10	66	2	1.59
2026-06-10	139	0.247	14.95
2026-06-10	198	4.723	1.19
2026-06-10	107	2.533	1.99
2026-06-10	214	1	2.79
2026-06-10	89	13.899	0.79
2026-06-10	162	1	1.19
2026-06-10	42	5.878	1.39
2026-06-10	55	1	2.99
2026-06-10	48	1	1.99
2026-06-10	61	1	1.89
2026-06-10	140	0.42	12.95
2026-06-10	27	1	2.59
2026-06-10	87	2	1.39
2026-06-10	9	3	0.85
2026-06-10	35	1	1.35
2026-06-10	224	1	0.99
2026-06-10	44	4.211	1.75
2026-06-10	185	2	1.99
2026-06-10	113	0.021	4.25
2026-06-10	208	3	0.95
2026-06-10	250	0.264	2.39
2026-06-10	114	1.158	4.5
2026-06-10	158	1	2.29
2026-06-10	99	1.214	2.99
2026-06-10	38	5.656	1.89
2026-06-10	141	0.143	11.89
2026-06-10	146	0.473	14.39
2026-06-10	44	3.937	1.75
2026-06-10	121	5.899	1.29
2026-06-10	55	2	2.99
2026-06-10	24	1.143	1.19
2026-06-10	76	14	0.79
2026-06-10	190	2	3.15
2026-06-10	21	1	0.99
2026-06-10	218	5	1.39
2026-06-10	135	0.164	12.95
2026-06-10	91	2.725	0.69
2026-06-10	111	2.309	1.75
2026-06-10	27	1	2.59
2026-06-10	128	1	2.25
2026-06-10	95	3.268	2.39
2026-06-10	39	2.436	3.99
2026-06-10	52	14.99	0.99
2026-06-10	61	1	1.89
2026-06-10	194	1.473	2.75
2026-06-10	124	7.716	1.55
2026-06-10	130	1	1.89
2026-06-10	41	0.508	1.85
2026-06-10	93	2	3
2026-06-10	211	2	1.15
2026-06-10	227	1	1.69
2026-06-10	83	2.452	2.39
2026-06-10	12	2.911	2.25
2026-06-10	82	4	0.99
2026-06-10	88	1.361	2.19
2026-06-10	81	2	1.25
2026-06-10	73	2	1.49
2026-06-10	58	1.309	2.49
2026-06-10	84	5	1.59
2026-06-10	136	0.234	12.95
2026-06-10	114	1.3	4.5
2026-06-10	167	1	1.59
2026-06-10	78	7	1.09
2026-06-10	91	4.725	0.69
2026-06-10	85	1	1.49
2026-06-10	146	0.389	14.39
2026-06-10	134	0.519	14.75
2026-06-10	102	0.234	1.75
2026-06-10	95	1.264	2.39
2026-06-10	55	1	2.99
2026-06-10	98	1	2.3
2026-06-10	197	3.182	2.25
2026-06-10	195	1	2.25
2026-06-10	145	0.157	22.95
2026-06-10	166	4	2.45
2026-06-10	142	0.329	6.95
2026-06-10	154	1	1.99
2026-06-10	44	1.926	1.75
2026-06-10	28	1	2.85
2026-06-10	96	1.012	2.5
2026-06-10	108	0.191	2.35
2026-06-10	74	1	2.35
2026-06-10	121	3.907	1.29
2026-06-10	167	3	1.59
2026-06-10	185	1	1.99
2026-06-10	101	4.827	3
2026-06-10	165	1.794	5
2026-06-10	88	0.265	2.19
2026-06-10	198	2.076	1.19
2026-06-10	47	0.273	3
2026-06-10	69	6	1.25
2026-06-10	43	4.05	1.79
2026-06-10	195	4	2.25
2026-06-10	8	1	2.25
2026-06-10	121	2.504	1.29
2026-06-10	190	4	3.15
2026-06-10	11	2.294	3.95
2026-06-10	52	0.96	0.99
2026-06-10	144	0.328	5.39
2026-06-10	149	0.345	4.99
2026-06-10	165	0.436	5
2026-06-10	97	0.229	1.75
2026-06-10	153	1	1.99
2026-06-10	43	0.531	1.79
2026-06-10	127	4	2.49
2026-06-10	209	1	1.19
2026-06-10	8	1	2.25
2026-06-10	216	1	2.79
2026-06-10	57	2	1.35
2026-06-10	59	0.088	4
2026-06-10	121	10.806	1.29
2026-06-10	213	2	2.85
2026-06-10	114	3.144	4.5
2026-06-10	100	0.387	2.69
2026-06-10	109	0.467	2.59
2026-06-10	125	3	2.35
2026-06-10	30	3	1.89
2026-06-10	93	4	3
2026-06-10	94	4.53	2.85
2026-06-10	207	1	1.29
2026-06-11	87	3	1.39
2026-06-11	97	0.24	1.75
2026-06-11	50	1	3
2026-06-11	52	3.172	0.99
2026-06-11	52	5.101	0.99
2026-06-11	94	3.621	2.85
2026-06-11	12	1.133	2.25
2026-06-11	69	2	1.25
2026-06-11	28	2	2.85
2026-06-11	124	2.503	1.55
2026-06-11	165	2.442	5
2026-06-11	38	1.09	1.89
2026-06-11	214	1	2.79
2026-06-11	154	1	1.99
2026-06-11	53	1	2.59
2026-06-11	213	1	2.85
2026-06-11	196	3	3.15
2026-06-11	111	2.617	1.75
2026-06-11	93	3	3
2026-06-11	11	0.575	3.95
2026-06-11	12	1.942	2.25
2026-06-11	59	0.093	4
2026-06-11	42	1.504	1.39
2026-06-11	70	2	1.49
2026-06-11	146	0.594	14.39
2026-06-11	153	1	1.99
2026-06-11	125	3	2.35
2026-06-11	82	2	0.99
2026-06-11	26	0.277	1.19
2026-06-11	55	1	2.99
2026-06-11	121	7.589	1.29
2026-06-11	135	0.051	12.95
2026-06-11	100	0.405	2.69
2026-06-11	211	2	1.15
2026-06-11	195	1	2.25
2026-06-11	195	4	2.25
2026-06-11	101	2.46	3
2026-06-11	224	1	0.99
2026-06-11	65	2	1.45
2026-06-11	118	0.163	4
2026-06-11	56	2	3.49
2026-06-11	99	1.281	2.99
2026-06-11	44	4.571	1.75
2026-06-11	194	2.655	2.75
2026-06-11	46	0.32	3
2026-06-11	69	3	1.25
2026-06-11	207	1	1.29
2026-06-11	54	1	2.59
2026-06-11	194	1.029	2.75
2026-06-11	84	1	1.59
2026-06-11	8	1	2.25
2026-06-11	155	1	0.85
2026-06-11	128	1	2.25
2026-06-11	102	0.251	1.75
2026-06-11	40	2	1.99
2026-06-11	190	3	3.15
2026-06-11	190	1	3.15
2026-06-11	76	5	0.79
2026-06-11	167	2	1.59
2026-06-11	137	0.394	18.75
2026-06-11	96	1.068	2.5
2026-06-11	47	0.287	3
2026-06-11	199	2.9	2.19
2026-06-11	189	1	3.15
2026-06-11	39	2.571	3.99
