fecha	producto_id	cantidad	pvp_original	pvp_demarca
2026-04-14	125	1	2.35	1.65
2026-04-14	125	1	2.35	1.65
2026-04-14	125	1	2.35	1.65
2026-04-14	60	1	2.75	1.93
2026-04-14	65	1	1.45	1.02
2026-04-14	48	1	1.99	1.59
2026-04-14	49	1	1.99	1.59
2026-05-14	42	0.36	1.99	0.5
2026-05-14	8	1	2.25	1
2026-05-14	52	1.43	1.09	0.5
2026-05-14	69	1	1.25	0.5
2026-05-14	69	3	1.25	0.5
2026-05-14	82	1	1.05	0.5
2026-05-14	93	1	1.75	0.92
2026-05-14	165	0.37	5.45	1
2026-05-14	121	0.4	2.65	0.5
2026-05-14	121	0.7	2.65	1
2026-05-14	121	0.9	2.65	1
2026-05-14	121	0.3	2.65	1
2026-05-14	121	1.33	2.65	1
2026-05-14	121	0.43	2.65	1
2026-05-14	216	1	2.79	2.09
2026-07-14	31	1.05	5.69	1
2026-07-14	39	0.51	3.59	2
2026-07-14	42	1.05	1.65	0.8
2026-07-14	43	0.66	1.89	0.5
2026-07-14	75	1	1.59	1.19
2026-07-14	236	1	2.95	0.46
2026-07-14	99	0.69	2.99	0.5
2026-07-14	103	1.32	2.85	1
2026-07-14	114	0.46	5.49	3
2026-07-14	114	0.9	5.49	1
2026-07-14	114	0.59	5.49	3
2026-07-14	114	0.53	5.49	3
2026-07-14	114	0.27	5.49	3.68
2026-07-14	187	0.19	5.45	0.8
2026-07-14	193	1	2.85	1
2026-07-14	197	1.54	1.59	0.5
2026-07-14	208	1	0.95	0.71
2026-07-14	208	1	0.95	0.71
2026-07-14	209	1	1.19	0.89
2026-07-14	209	1	1.19	0.89
2026-07-14	209	1	1.19	0.89
2026-07-14	209	1	1.19	0.89
2026-07-14	209	1	1.19	0.89
2026-07-14	167	2	1.49	0.5
2026-07-14	112	1.41	2.59	0.8
2026-07-14	218	1	1.39	0.7
2026-07-14	218	1	1.39	0.7
2026-07-14	218	1	1.39	0.7
2026-01-15	12	0.65	3.79	0.5
2026-01-15	28	1	2.85	0.5
2026-01-15	41	0.62	2.25	0.5
2026-01-15	41	1.2	2.25	0.5
2026-01-15	41	0.24	2.25	0.92
2026-01-15	75	1	1.55	0.78
2026-01-15	89	2.12	1.49	0.9
2026-01-15	166	1	1.99	0.96
2026-01-15	166	1	1.99	1
2026-01-15	207	1	1.29	0.9
2026-01-15	207	1	1.29	0.9
2026-01-15	209	1	1.19	0.8
2026-01-15	209	1	1.19	0.83
2026-01-15	215	1	2.79	1.4
2026-01-15	215	1	2.79	1.4
2026-01-15	215	1	2.79	1.4
2026-01-15	215	1	2.79	1.4
2026-01-15	11	0.76	3.69	0.9
2026-01-15	216	1	2.79	1.4
2026-01-15	216	1	2.79	1.4
2026-01-15	216	1	2.79	1.4
2026-01-15	61	1	1.89	0.95
2026-01-15	48	0.45	4.49	3.99
2026-01-15	48	0.2	4.49	3.99
2026-01-15	48	0.65	4.49	3.99
2026-01-15	48	0.2	4.49	3.99
2026-01-15	47	0.3	4.69	3.99
2026-01-15	47	1.44	4.69	3.99
2026-01-15	47	0.64	4.69	3.99
2026-04-15	1	3	1.39	0.5
2026-04-15	1	3	1.39	0.5
2026-04-15	1	3	1.39	0.5
2026-04-15	1	3	1.39	0.5
2026-04-15	42	0.78	1.95	0.5
2026-04-15	42	0.78	1.95	0.5
2026-04-15	42	0.78	1.95	0.5
2026-04-15	42	0.78	1.95	0.5
2026-04-15	43	0.59	3.99	1
2026-04-15	43	0.59	3.99	1
2026-04-15	43	0.59	3.99	1
2026-04-15	43	0.59	3.99	1
2026-04-15	82	1	1.15	0.5
2026-04-15	82	1	1.15	0.5
2026-04-15	82	1	1.15	0.5
2026-04-15	82	1	1.15	0.5
2026-04-15	194	0.37	2.99	2.75
2026-04-15	194	0.56	2.99	2.99
2026-04-15	194	0.99	2.99	2.99
2026-04-15	194	0.78	2.99	2.99
2026-04-15	194	0.7	2.99	2.99
2026-04-15	194	0.67	2.99	2.99
2026-04-15	194	0.79	2.99	2.99
2026-04-15	194	0.44	2.99	2.99
2026-04-15	194	0.37	2.99	2.75
2026-04-15	194	0.56	2.99	2.99
2026-04-15	194	0.99	2.99	2.99
2026-04-15	194	0.78	2.99	2.99
2026-04-15	194	0.7	2.99	2.99
2026-04-15	194	0.67	2.99	2.99
2026-04-15	194	0.79	2.99	2.99
2026-04-15	194	0.44	2.99	2.99
2026-04-15	194	0.37	2.99	2.75
2026-04-15	194	0.56	2.99	2.99
2026-04-15	194	0.99	2.99	2.99
2026-04-15	194	0.78	2.99	2.99
2026-04-15	194	0.7	2.99	2.99
2026-04-15	194	0.67	2.99	2.99
2026-04-15	194	0.79	2.99	2.99
2026-04-15	194	0.44	2.99	2.99
2026-04-15	194	0.37	2.99	2.75
2026-04-15	194	0.56	2.99	2.99
2026-04-15	194	0.99	2.99	2.99
2026-04-15	194	0.78	2.99	2.99
2026-04-15	194	0.7	2.99	2.99
2026-04-15	194	0.67	2.99	2.99
2026-04-15	194	0.79	2.99	2.99
2026-04-15	194	0.44	2.99	2.99
2026-04-15	195	1	3.59	2
2026-04-15	195	1	3.59	1
2026-04-15	195	1	3.59	2
2026-04-15	195	1	3.59	1
2026-04-15	195	1	3.59	2
2026-04-15	195	1	3.59	1
2026-04-15	195	1	3.59	2
2026-04-15	195	1	3.59	1
2026-04-15	207	1	1.29	0.9
2026-04-15	207	1	1.29	0.9
2026-04-15	207	1	1.29	0.9
2026-04-15	207	1	1.29	0.9
2026-04-15	215	1	2.79	1.95
2026-04-15	215	1	2.79	1.95
2026-04-15	215	1	2.79	1.95
2026-04-15	215	1	2.79	1.95
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	218	1	1.39	0.97
2026-04-15	216	1	2.79	1.95
2026-04-15	216	1	2.79	1.95
2026-04-15	216	1	2.79	1.95
2026-04-15	216	1	2.79	1.95
2026-04-15	216	1	2.79	1.95
2026-04-15	216	1	2.79	1.95
2026-04-15	216	1	2.79	1.95
2026-04-15	216	1	2.79	1.95
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.67
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	65	1	1.45	0.73
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	35	1	0.99	0.69
2026-04-15	48	1	1.99	1
2026-04-15	48	1	1.99	1
2026-04-15	48	1	1.99	1
2026-04-15	48	1	1.99	1
2026-04-15	48	1	1.99	1
2026-04-15	48	1	1.99	1
2026-04-15	48	1	1.99	1
2026-04-15	48	1	1.99	1
2026-04-15	49	1	1.99	1.59
2026-04-15	49	1	1.99	1.59
2026-04-15	49	1	1.99	1.59
2026-04-15	49	1	1.99	1.59
2026-05-15	42	1.29	1.99	0.5
2026-05-15	69	1	1.25	0.5
2026-05-15	82	1	1.05	0.5
2026-05-15	82	1	1.05	0.5
2026-05-15	124	0.68	1.55	1
2026-05-15	93	1	1.75	0.74
2026-05-15	114	0.45	5.99	3
2026-05-15	114	0.51	5.99	3
2026-05-15	114	0.51	5.99	3
2026-05-15	114	0.66	5.99	2.76
2026-05-15	121	0.11	2.65	1
2026-06-15	18	0.96	1.29	0.5
2026-06-15	42	0.35	1.75	0.5
2026-06-15	124	0.89	1.55	0.5
2026-06-15	111	0.21	3.25	0.5
2026-06-15	207	1	1.29	0.65
2026-06-15	207	1	1.29	0.65
2026-06-15	208	1	0.95	0.48
2026-06-15	209	1	1.19	0.6
2026-06-15	101	0.48	2.89	0.5
2026-06-15	121	0.44	2.59	2.45
2026-06-15	121	1.04	2.59	1
2026-06-15	121	1.2	2.59	2.45
2026-06-15	121	2.25	2.59	0.5
2026-06-15	121	0.34	2.59	1
2026-06-15	218	1	1.39	0.7
2026-06-15	218	1	1.39	0.7
2026-06-15	218	1	1.39	0.7
2026-06-15	218	1	1.39	0.7
2026-06-15	218	1	1.39	0.7
2026-06-15	218	1	1.39	0.7
2026-06-15	218	1	1.39	0.7
2026-07-15	39	0.3	3.59	0.5
2026-07-15	39	0.27	3.59	1
2026-07-15	39	0.25	3.59	1
2026-07-15	42	0.62	1.65	0.5
2026-07-15	43	0.98	1.89	0.5
2026-07-15	68	1	1.99	1.2
2026-07-15	75	1	1.59	1.19
2026-07-15	106	0.17	1.95	1
2026-07-15	107	0.29	1.99	1
2026-07-15	124	1.2	1.55	0.5
2026-07-15	124	0.79	1.55	0.5
2026-07-15	114	0.61	3.95	2
2026-07-15	114	0.29	3.95	1.84
2026-07-15	114	0.5	3.95	2
2026-07-15	193	1	2.85	1
2026-07-15	199	0.18	3.29	0.5
2026-07-15	95	1.7	1.79	0.8
2026-07-15	95	0.18	1.79	1
2026-07-15	167	5	1.49	0.28
2026-07-15	218	1	1.39	0.96
2026-01-16	28	1	2.85	0.5
2026-01-16	41	0.19	2.25	0.5
2026-01-16	69	1	1.05	0.5
2026-01-16	102	0.26	2.15	0.5
2026-01-16	124	0.42	1.55	0.5
2026-01-16	187	0.45	4.75	0.5
2026-01-16	196	1	2.49	1
2026-01-16	59	1.76	4.55	4
2026-01-16	59	0.43	4.55	4
2026-01-16	127	1	3.49	1.75
2026-01-16	165	0.44	5.15	1
2026-01-16	101	0.3	2.65	0.5
2026-01-16	121	0.27	1.99	1
2026-01-16	125	1	3.49	1.75
2026-01-16	61	1	1.89	0.95
2026-01-16	48	0.65	4.49	3.99
2026-01-16	48	0.41	4.49	3.99
2026-01-16	48	0.44	4.49	3.99
2026-01-16	48	0.63	4.49	3.99
2026-01-16	48	0.82	4.49	3.99
2026-01-16	48	0.62	4.49	3.99
2026-01-16	47	1.63	4.69	3.67
2026-01-16	47	0.54	4.69	3.99
2026-01-16	47	0.64	4.69	3.99
2026-01-16	47	0.93	4.69	3.99
2026-02-16	12	0.76	2.75	3.55
2026-02-16	38	0.23	3.99	0.5
2026-02-16	39	0.27	3.75	3.95
2026-02-16	42	1.08	1.95	0.5
2026-02-16	68	1	1.95	0.5
2026-02-16	94	0.4	2.69	0.5
2026-02-16	124	0.78	1.55	0.5
2026-02-16	93	1	3.95	1
2026-02-16	130	1	1.95	0.98
2026-02-16	130	1	1.95	0.98
2026-02-16	130	1	1.95	0.98
2026-02-16	178	0.43	3.15	1
2026-02-16	127	1	2.69	1.35
2026-02-16	127	1	2.69	1.35
2026-02-16	127	1	2.69	1.35
2026-02-16	127	1	2.69	1.35
2026-02-16	11	1.58	2.69	2.95
2026-02-16	165	0.26	5.15	0.5
2026-02-16	121	1.18	1.99	0.5
2026-02-16	57	1	1.35	0.95
2026-02-16	61	1	1.89	0.95
2026-02-16	61	1	1.89	0.95
2026-02-16	61	1	1.89	0.95
2026-02-16	61	1	1.89	0.95
2026-02-16	48	1.21	4.49	0.5
2026-02-16	35	1	1.29	0.63
2026-02-16	35	1	1.29	0.63
2026-02-16	35	1	1.29	0.63
2026-02-16	35	1	1.29	0.63
2026-02-16	35	1	1.29	0.63
2026-02-16	35	1	1.29	0.63
2026-02-16	35	1	1.29	0.63
2026-02-16	35	1	1.29	0.63
2026-02-16	114	1	3.99	2
2026-02-16	114	1	3.99	2
2026-02-16	114	1	3.99	2
2026-02-16	114	1	3.99	2
2026-02-16	114	1	3.99	2
2026-02-16	114	1	3.99	2
2026-02-16	96	0.37	2.69	2.65
2026-02-16	48	1	1.99	1
2026-02-16	48	1	1.99	1
2026-02-16	48	1	1.99	1
2026-03-16	12	1.13	3.45	3.69
2026-03-16	12	0.51	3.45	3.69
2026-03-16	12	0.2	3.45	3.69
2026-03-16	12	0.48	3.45	3.69
2026-03-16	12	0.67	3.45	3.69
2026-03-16	12	0.31	3.45	3.69
2026-03-16	38	0.3	3.95	4.15
2026-03-16	38	0.27	3.95	4.15
2026-03-16	38	0.26	3.95	4.15
2026-03-16	38	0.35	3.95	4.15
2026-03-16	38	0.12	3.95	4.15
2026-03-16	38	0.38	3.95	4.15
2026-03-16	38	0.33	3.95	4.15
2026-03-16	38	0.43	3.95	4.15
2026-03-16	38	0.12	3.95	4.15
2026-03-16	38	0.42	3.95	4.15
2026-03-16	38	0.15	3.95	4.15
2026-03-16	38	0.17	3.95	4.15
2026-03-16	38	0.16	3.95	4.15
2026-03-16	38	0.43	3.95	4.15
2026-03-16	38	0.34	3.95	4.15
2026-03-16	38	0.2	3.95	4.15
2026-03-16	38	0.39	3.95	4.15
2026-03-16	39	0.53	4.15	4.95
2026-03-16	39	0.32	4.15	4.95
2026-03-16	39	0.83	4.15	4.95
2026-03-16	39	0.36	4.15	4.95
2026-03-16	39	0.33	4.15	4.95
2026-03-16	39	0.5	4.15	4.95
2026-03-16	39	0.38	4.15	4.95
2026-03-16	39	0.32	4.15	4.95
2026-03-16	39	0.45	4.15	4.95
2026-03-16	39	0.33	4.15	4.95
2026-03-16	39	0.38	4.15	4.95
2026-03-16	39	0.21	4.15	4.95
2026-03-16	39	0.4	4.15	4.95
2026-03-16	42	0.55	1.95	0.5
2026-03-16	43	0.17	3.15	3.29
2026-03-16	43	1.09	3.15	3.29
2026-03-16	43	0.64	3.15	3.29
2026-03-16	43	0.84	3.15	3.29
2026-03-16	43	0.88	3.15	3.29
2026-03-16	43	0.59	3.15	3.29
2026-03-16	43	0.39	3.15	3.29
2026-03-16	43	0.28	3.15	3.29
2026-03-16	43	0.59	3.15	3.29
2026-03-16	43	0.33	3.15	3.29
2026-03-16	43	0.36	3.15	3.03
2026-03-16	43	1	3.15	3.29
2026-03-16	43	0.96	3.15	3.29
2026-03-16	44	1.15	3.69	0.5
2026-03-16	44	1.14	3.69	0.5
2026-03-16	124	0.95	1.55	0.5
2026-03-16	128	1	2.25	1.58
2026-03-16	128	1	2.25	1.58
2026-03-16	170	1	1.49	0.75
2026-03-16	194	1.39	2.49	2.29
2026-03-16	194	0.33	2.49	2.29
2026-03-16	194	1.14	2.49	2.29
2026-03-16	194	1.13	2.49	0.5
2026-03-16	194	0.29	2.49	2.29
2026-03-16	194	0.43	2.49	2.29
2026-03-16	194	1.01	2.49	2.29
2026-03-16	194	0.84	2.49	2.29
2026-03-16	194	1.03	2.49	2.29
2026-03-16	194	0.59	2.49	2.29
2026-03-16	194	0.77	2.49	2.29
2026-03-16	194	0.76	2.49	2.29
2026-03-16	194	0.95	2.49	2.29
2026-03-16	194	0.58	2.49	2.29
2026-03-16	194	1.26	2.49	2.29
2026-03-16	194	0.76	2.49	2.11
2026-03-16	194	0.63	2.49	2.29
2026-03-16	194	1.02	2.49	2.29
2026-03-16	194	0.27	2.49	2.11
2026-03-16	195	1	3.99	2.79
2026-03-16	195	1	3.99	2.79
2026-03-16	195	1	3.99	2.79
2026-03-16	195	1	3.99	2.79
2026-03-16	195	1	3.99	2.79
2026-03-16	198	1	1	0.5
2026-03-16	198	4	1	0.5
2026-03-16	211	1	1.15	0.58
2026-03-16	215	1	2.79	1.4
2026-03-16	95	0.98	1.75	0.5
2026-03-16	11	0.95	1.85	0.5
2026-03-16	101	0.86	2.89	2.59
2026-03-16	101	0.47	2.89	2.59
2026-03-16	101	1.25	2.89	2.59
2026-03-16	101	0.67	2.89	2.59
2026-03-16	101	0.67	2.89	2.59
2026-03-16	101	0.88	2.89	2.59
2026-03-16	101	0.19	2.89	2.59
2026-03-16	101	0.85	2.89	2.59
2026-03-16	101	0.98	2.89	2.59
2026-03-16	101	0.49	2.89	2.59
2026-03-16	101	0.47	2.89	2.59
2026-03-16	101	0.5	2.89	2.59
2026-03-16	101	1.04	2.89	2.59
2026-03-16	101	0.57	2.89	2.59
2026-03-16	101	0.89	2.89	2.59
2026-03-16	101	0.46	2.89	2.59
2026-03-16	101	0.69	2.89	2.59
2026-03-16	121	0.88	2.25	0.5
2026-03-16	121	0.21	2.25	0.5
2026-03-16	121	0.47	2.25	1
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	218	1	1.39	0.7
2026-03-16	125	1	2.65	1.43
2026-03-16	96	0.86	2.75	2.45
2026-03-16	96	0.92	2.75	2.45
2026-03-16	96	0.92	2.75	2.45
2026-03-16	96	1.25	2.75	2.45
2026-04-16	20	1	1.09	0.5
2026-04-16	197	0.73	1.59	1
2026-04-16	194	0.1	2.99	0.5
2026-04-16	95	1.02	1.55	0.5
2026-04-16	53	1	2.49	1.25
2026-04-16	53	1	2.49	1.25
2026-04-16	53	1	2.49	1.25
2026-04-16	125	1	2.49	1.25
2026-04-16	125	1	2.49	1.25
2026-04-16	60	1	2.75	1.93
2026-04-16	65	1	1.45	1.02
2026-04-16	65	1	1.45	1.02
2026-04-16	35	1	0.99	0.5
2026-05-16	42	0.91	1.99	0.5
2026-05-16	42	2.72	1.99	0.48
2026-05-16	52	1.03	1.09	0.48
2026-05-16	94	0.23	2.69	0.96
2026-05-16	93	1	1.75	0.8
2026-05-16	114	0.5	5.99	3
2026-05-16	114	0.5	5.99	3
2026-05-16	128	1	1.95	1.46
2026-05-16	128	1	1.95	1.46
2026-05-16	196	1	2.69	1
2026-05-16	198	1	1.49	0.5
2026-05-16	201	0.26	1.75	0.8
2026-05-16	32	2.22	1.85	1
2026-05-16	57	1	1.35	1.01
2026-05-16	57	1	1.35	1.01
2026-05-16	57	1	1.35	1.01
2026-05-16	65	1	1.45	1.09
2026-05-16	65	1	1.45	1.09
2026-05-16	62	1	1.85	1.39
2026-06-16	81	1	0.99	0.5
2026-06-16	187	0.19	5.59	0.5
2026-06-16	219	1	0.99	0.5
2026-06-16	215	1	2.79	2.09
2026-06-16	215	1	2.79	2.09
2026-06-16	95	1.1	1.79	0.5
2026-06-16	127	1	2.99	1.5
2026-06-16	127	1	2.99	1.5
2026-06-16	127	1	2.99	1.5
2026-06-16	121	0.7	2.59	0.5
2026-06-16	121	1.09	2.59	1
2026-06-16	53	1	2.75	1.38
2026-06-16	218	1	1.39	0.7
2026-06-16	65	1	1.45	0.73
2026-06-16	61	1	1.89	0.95
2026-06-16	61	1	1.89	0.95
2026-06-16	61	1	1.89	0.95
2026-07-16	28	1	2.85	0.5
2026-07-16	28	1	2.85	1
2026-07-16	38	0.18	2.99	0.5
2026-07-16	52	1.67	1.45	0.5
2026-07-16	58	0.61	2.49	1
2026-07-16	91	2.35	0.95	0.5
2026-07-16	114	0.51	3.95	2
2026-07-16	114	1.32	3.95	1
2026-07-16	114	1.23	3.95	1
2026-07-16	114	0.33	3.95	1
2026-07-16	105	2.09	2.09	0.8
2026-07-16	87	1	1.59	0.5
2026-07-16	121	0.53	1.55	0.5
2026-07-16	121	0.53	1.55	0.5
2026-07-16	48	0.16	4.49	2
2026-01-17	33	0.7	4.15	3
2026-01-17	41	0.49	2.25	0.5
2026-01-17	43	2.7	1.99	0.4
2026-01-17	69	1	1.05	0.5
2026-01-17	187	0.51	4.75	0.5
2026-01-17	196	1	2.49	0.5
2026-01-17	194	0.76	2.45	2.75
2026-01-17	194	0.76	2.45	0.5
2026-01-17	214	1	2.79	1.4
2026-01-17	214	1	2.79	1.4
2026-01-17	214	1	2.79	1.4
2026-01-17	214	1	2.79	1.4
2026-01-17	121	0.79	1.99	1
2026-01-17	121	1.01	1.99	1
2026-01-17	121	0.49	1.99	1
2026-01-17	121	0.89	1.99	1
2026-01-17	121	0.26	1.99	0.5
2026-01-17	216	1	2.79	1.4
2026-01-17	216	1	2.79	1.4
2026-01-17	216	1	2.79	1.4
2026-01-17	125	1	3.49	2.44
2026-01-17	125	1	3.49	1.75
2026-01-17	48	0.62	4.49	3.99
2026-01-17	48	1.21	4.49	1.5
2026-01-17	48	0.61	4.49	3.99
2026-01-17	48	0.44	4.49	3.99
2026-01-17	48	0.6	4.49	3.99
2026-02-17	3	1	1.39	0.7
2026-02-17	38	0.12	2.99	0.5
2026-02-17	43	0.91	1.99	0.5
2026-02-17	58	0.78	2.49	0.5
2026-02-17	58	1.01	2.49	0.5
2026-02-17	69	1	1.19	0.5
2026-02-17	69	1	1.19	0.5
2026-02-17	69	1	1.19	0.5
2026-02-17	102	0.53	2.15	0.5
2026-02-17	130	1	1.95	0.98
2026-02-17	95	0.43	1.75	0.5
2026-02-17	95	1.07	1.75	0.5
2026-02-17	127	1	2.69	1
2026-02-17	127	1	2.69	1.5
2026-02-17	127	1	2.69	1.35
2026-02-17	11	0.25	2.69	0.5
2026-02-17	11	0.95	2.69	0.5
2026-02-17	30	1	1.99	1
2026-02-17	226	1	1.35	0.68
2026-02-17	35	1	1.29	0.63
2026-02-17	35	1	1.29	0.63
2026-02-17	35	1	1.29	0.63
2026-02-17	48	1	1.99	1
2026-03-17	39	0.41	4.15	0.96
2026-03-17	19	1	2.35	0.5
2026-03-17	43	2.05	3.15	0.96
2026-03-17	43	0.34	3.15	0.5
2026-03-17	43	1.03	3.15	1
2026-03-17	52	1.68	0.99	0.48
2026-03-17	124	0.94	1.55	0.48
2026-03-17	195	1	3.99	2
2026-03-17	195	1	3.99	2
2026-03-17	195	1	3.99	2
2026-03-17	195	1	3.99	2
2026-03-17	195	1	3.99	1
2026-03-17	195	1	3.99	2
2026-03-17	195	1	3.99	2
2026-03-17	195	1	3.99	2
2026-03-17	195	1	3.99	2
2026-03-17	95	0.5	1.75	0.5
2026-03-17	95	0.87	1.75	0.5
2026-03-17	127	1	2.39	1
2026-03-17	32	1.23	3.59	2.65
2026-03-17	121	0.83	2.25	2.25
2026-03-17	121	0.77	2.25	2.25
2026-03-17	121	0.96	2.25	2.25
2026-03-17	121	0.91	2.25	2.25
2026-03-17	121	0.91	2.25	2.25
2026-03-17	121	0.66	2.25	2.25
2026-03-17	121	0.29	2.25	2.25
2026-03-17	121	0.51	2.25	2.25
2026-03-17	121	1.17	2.25	2.25
2026-03-17	121	0.96	2.25	2.25
2026-03-17	121	0.87	2.25	2.25
2026-03-17	121	0.62	2.25	2.25
2026-03-17	121	0.48	2.25	2.25
2026-03-17	121	0.53	2.25	2.25
2026-03-17	121	0.25	2.25	2.25
2026-03-17	121	0.81	2.25	2.25
2026-03-17	121	0.56	2.25	2.25
2026-03-17	121	0.89	2.25	2.25
2026-03-17	121	1.25	2.25	2.25
2026-03-17	121	0.83	2.25	2.07
2026-03-17	121	0.67	2.25	2.25
2026-03-17	121	0.93	2.25	2.25
2026-03-17	121	0.17	2.25	2.25
2026-03-17	121	1.34	2.25	2.25
2026-03-17	121	1.25	2.25	2.25
2026-03-17	121	0.71	2.25	2.25
2026-03-17	121	0.74	2.25	2.25
2026-03-17	53	1	2.49	1.74
2026-03-17	60	1	2.89	1.45
2026-03-17	233	1	1.49	0.75
2026-03-17	96	0.59	2.75	0.77
2026-04-17	41	0.32	2.35	0.5
2026-04-17	42	0.72	1.95	0.5
2026-04-17	43	0.44	3.99	1
2026-04-17	52	1.16	1.25	0.5
2026-04-17	94	0.45	2.69	1
2026-04-17	89	1.57	2.25	0.8
2026-04-17	89	1.95	2.25	0.8
2026-04-17	118	0.56	4.49	3
2026-04-17	211	1	1.15	0.81
2026-04-17	211	1	1.15	0.81
2026-04-17	207	1	1.29	0.9
2026-04-17	207	1	1.29	0.9
2026-04-17	214	1	2.79	1.95
2026-04-17	214	1	2.79	1.95
2026-04-17	214	1	2.79	1.95
2026-04-17	98	0.31	2.49	1.25
2026-04-17	127	1	2.75	1.93
2026-04-17	127	1	2.75	1.93
2026-04-17	127	1	2.75	1.93
2026-04-17	32	2	3.65	3.08
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.97
2026-04-17	218	1	1.39	0.89
2026-04-17	218	1	1.39	0.97
2026-04-17	125	1	2.49	1.25
2026-04-17	125	1	2.49	1.25
2026-04-17	125	1	2.49	1.25
2026-04-17	125	1	2.49	1.25
2026-04-17	55	1	2.55	2.04
2026-04-17	48	1	1.99	1
2026-06-17	4	1	1.05	0.5
2026-06-17	27	2	3.55	0.5
2026-06-17	42	0.95	1.75	0.5
2026-06-17	43	0.33	1.85	0.5
2026-06-17	8	1	1.99	0.8
2026-06-17	124	0.38	1.55	0.5
2026-06-17	187	0.53	5.59	0.5
2026-06-17	95	0.37	1.79	0.5
2026-06-17	167	1	1.39	0.5
2026-06-17	121	0.62	2.59	0.5
2026-06-17	121	0.24	2.59	1
2026-06-17	121	1.01	2.59	0.5
2026-06-17	121	0.73	2.59	0.5
2026-06-17	61	1	1.89	0.95
2026-07-17	52	1.86	1.45	0.5
2026-07-17	68	1	1.99	0.5
2026-07-17	81	2	1.25	0.46
2026-07-17	83	0.52	2.39	0.5
2026-07-17	114	1.02	3.95	1
2026-07-17	114	1.01	3.95	2
2026-07-17	187	0.66	5.45	0.99
2026-07-17	196	1	2.99	1
2026-07-17	197	1.18	2.35	0.5
2026-07-17	199	1.12	3.29	1
